"Address","C.SH","jensiat","sen","savad","m.t.s","v.f.s","N.T.M","T.O","S.Z","M.O.B","OTO","MO","DO","ZABT","TV","PC","TEL.H","OJAGH.GAZ","JAROO.B","MASHIN.L","CHARKH.KH","PANKE","MASHIN.Z","H.KHORAKI.NOOSHIDANI","H.ERTEBATAT","H.BEHDASHT","H.HAMLONAGHL","H.KALA.MOT","H.MASKAN","H.MOBLEMAN","H.POOSHAK","KHARID.KALA.BADAVAM","H.SARMAYEGOZARI","M.DARAMAD.NAKH","HOOGHOOGH.MOSTAMAR","GH.MOSTAMAR","M.DARAMAD.KH","DARYAFTI.NAKH.F","DARAMAD.M.KH.1","DARAMAD.M.KH.2","DARAMAD.M.KH.3","DARAMAD.M.KH.4","M.INCOME","DAHAK","DAHAK10"
12301269829,23,1,45,1,2,1,6,4,94,0,1,0,0,0,1,0,1,1,1,1,1,0,0,12005000,1550000,650000,9e+05,1150000,51810000,990000,1e+06,47860000,0,1.998e+09,0,0,8e+08,2.5e+08,0,0,0,20640000,3068640000,10,1
12301271323,23,1,45,1,5,1,3,3,60,0,0,0,0,0,1,0,1,1,1,1,0,0,0,13485000,490000,5e+05,2050000,2100000,18530000,1550000,0,223297000,0,1.404e+09,4e+08,0,5.91e+08,0,0,1800000,0,12360000,2409160000,9,0
12301274825,23,1,45,1,4,1,4,5,110,0,0,1,1,0,1,0,1,1,1,1,0,0,1,28439000,5e+05,0,8e+05,0,77700000,6170000,0,2550000,0,1.36e+09,0,0,0,0,0,2e+06,0,6600000,1368600000,6,0
12301277228,23,1,45,1,7,1,4,3,55,0,1,1,0,0,1,0,1,1,1,1,0,0,0,12962500,1150000,2e+05,1580000,1830000,32400000,0,7e+05,53150000,0,0,377520000,0,3.51e+08,1.038e+09,0,0,0,4.8e+07,1814520000,8,0
12301278335,23,1,45,1,4,1,1,3,68,0,1,0,0,0,1,0,1,1,1,1,1,1,0,2259776,2100000,0,2800000,2700000,35730000,3e+06,160000,7.96e+08,0,0,8.16e+08,9.5e+07,7.65e+08,3.5e+07,0,1.3e+08,0,6600000,1847600000,8,0
12301278421,23,1,45,1,1,1,1,5,80,1,0,0,0,1,1,0,1,1,1,0,0,0,0,47479200,850000,0,4e+05,1400000,50300000,740000,920000,13265000,0,0,4.32e+08,1.5e+07,0,0,0,0,6.15e+08,20760000,1082760000,5,0
12301278932,23,1,45,1,2,1,3,3,50,0,0,0,0,0,1,0,1,1,1,1,0,0,0,18444400,1015000,2e+05,1950000,5e+05,16960000,960000,5e+05,18830000,0,1.845e+09,143700000,0,0,0,0,0,4.95e+08,1e+07,2493700000,9,0
12301279128,23,1,45,1,5,1,1,4,72,0,1,0,0,0,1,0,1,1,1,1,0,0,0,14385000,9e+05,0,750000,1810000,42140000,0,7e+06,276611328,2.5e+07,6.85e+08,0,0,0,0,0,0,0,20640000,705640000,3,0
12301279720,23,1,45,1,4,1,4,3,60,0,0,1,0,0,1,1,1,1,1,1,0,0,0,13565000,240000,1e+06,450000,1700000,38150000,2210000,0,129924000,0,0,6e+08,0,0,0,0,1840000,0,20640000,622480000,3,0
12301280219,23,1,45,1,4,1,1,4,110,0,1,0,0,0,1,0,1,1,1,1,0,0,1,34880000,1500000,0,6e+05,6e+05,101890000,460000,3500000,302245000,0,0,0,0,736400000,1.93e+09,0,0,0,1e+07,2676400000,9,0
12301280835,23,1,45,1,1,1,4,3,50,0,1,0,1,0,1,0,1,1,1,1,0,0,0,6580500,2e+05,1060000,3e+06,7e+05,45670000,3e+05,4110000,142458220,0,3.6e+08,0,1.5e+07,5.64e+08,0,0,0,0,16900000,955900000,5,0
12301282035,23,1,45,1,4,1,1,3,53,0,0,0,1,0,1,1,1,1,1,1,1,0,0,20027000,1900000,12500000,2150000,6e+05,36180000,0,0,41096000,0,0,1.68e+09,0,0,0,0,0,0,41160000,1721160000,7,0
12301282625,23,1,45,1,1,1,1,5,100,0,1,0,1,0,1,1,1,1,1,1,0,0,1,17480000,2100000,1140000,5e+05,0,72100000,1110000,0,117225545,0,0,0,0,8.9e+07,0,6e+07,0,4.3e+08,24600000,603600000,3,0
12301282735,23,1,45,1,1,1,3,3,95,0,0,0,1,0,1,0,1,1,1,1,1,0,0,11647000,2200000,3070000,3200000,630000,33500000,370000,2100000,271020000,0,0,0,0,0,0,0,6e+06,3.87e+08,40640000,433640000,2,0
12301283935,23,1,45,1,2,1,1,3,62,0,1,0,0,0,1,0,1,1,1,1,0,0,0,10147000,450000,350000,4500000,1270000,32600000,2200000,0,1586328,0,0,0,0,0,0,0,0,4.62e+08,24600000,486600000,2,0
12301284432,23,1,45,1,4,1,1,4,75,0,1,0,0,0,1,0,1,1,1,1,0,0,0,33680000,280000,0,0,1160000,41870000,2120000,0,109350000,0,57600000,836625000,0,697120000,1e+09,0,2400000,0,0,2593745000,9,0
12301285230,23,1,45,1,7,1,3,4,107,0,1,0,1,0,1,1,1,1,1,1,1,0,0,11494000,650000,0,5e+06,5600000,72750000,4600000,0,146525000,0,811336000,0,0,5e+08,5.75e+08,0,0,0,7150000,1893486000,8,0
12312290219,23,1,45,1,4,3,1,5,88,0,0,0,0,0,1,1,1,1,1,1,0,0,0,10211600,450000,0,7300000,430000,25760000,1430000,350000,355275000,0,0,0,0,0,0,0,0,0,16560000,16560000,1,0
12318287229,23,2,45,1,1,1,1,3,80,1,0,0,0,0,1,0,1,1,1,1,0,0,0,11040000,1650000,4250000,0,660000,1.5e+07,360000,0,9396000,0,293250000,1580400000,0,2.25e+08,7.2e+08,0,0,0,0,2818650000,9,0
12318287232,23,1,45,1,1,1,1,3,50,1,1,0,0,0,1,0,1,1,1,1,1,0,0,15744000,9e+05,0,5e+05,1450000,1e+07,3e+05,0,381620000,0,0,2.4e+09,0,0,0,0,2790000,6.75e+08,16560000,3094350000,10,1
12319292332,23,1,45,1,2,1,3,3,60,0,1,0,0,0,1,0,1,1,1,1,1,0,0,20155000,592000,950000,740000,2250000,2.3e+07,265000,1250000,4e+05,1e+08,0,0,0,0,0,0,0,0,12360000,12360000,1,0
12319293035,23,2,45,1,1,3,1,2,40,1,1,0,0,0,0,0,1,1,1,0,0,0,0,26989000,1150000,0,4e+05,5100000,28300000,1190000,2700000,212450000,0,1.8e+08,4.8e+08,7e+07,0,0,0,1080000,0,22360000,753440000,4,0
12320285723,23,1,45,1,1,1,1,3,90,0,1,0,0,0,1,0,1,1,1,1,1,0,0,9752000,1100000,1300000,5e+05,1900000,36780000,1950000,0,33040000,0,0,0,0,0,0,0,0,0,1e+07,1e+07,1,0
12321293621,23,1,45,1,1,1,1,3,70,1,0,0,0,0,1,0,1,1,1,1,1,0,0,20105000,3e+06,5e+05,1200000,950000,26010000,320000,350000,84610000,0,0,0,0,1.16e+09,0,0,0,8.55e+08,121830000,2136830000,8,0
12321293632,23,1,45,1,2,3,1,3,72,1,1,0,0,0,1,0,1,1,1,1,1,0,0,8501000,1450000,5290000,1025000,150000,26290000,1950000,0,281090000,0,0,0,8e+07,0,0,0,4200000,0,1e+07,94200000,1,0
12321293820,23,1,45,1,2,1,4,4,120,1,0,0,0,0,1,0,1,1,1,1,1,0,0,8966660,1250000,2640000,1700000,870000,26170000,1070000,4100000,1450000,0,0,3.6e+08,2e+07,0,0,0,0,0,12600000,392600000,2,0
12301268435,23,1,46,1,7,1,1,4,93,0,0,0,0,0,1,1,1,1,1,1,1,0,0,29424000,6e+06,0,0,3e+06,93050000,1280000,2e+05,149502000,0,3.5e+08,455400000,1.24e+08,3e+08,4e+08,0,0,5.979e+09,28790000,7637190000,10,1
12301269022,23,1,46,1,1,1,1,4,70,0,1,0,0,0,1,1,1,1,1,1,1,0,0,12295000,1500000,1850000,9e+05,4100000,31980000,720000,1400000,9733164,2.7e+08,2e+08,2.4e+08,0,2.115e+09,0,0,3e+06,0,1e+07,2.568e+09,9,0
12301269035,23,1,46,1,4,1,1,4,67,0,1,0,0,0,1,0,1,1,1,1,1,0,0,37910000,9e+05,350000,1250000,830000,29990000,1280000,0,58507400,3e+07,9.75e+08,0,0,697680008,0,2.4e+08,2100000,0,2.1e+07,1935780008,8,0
12301270029,23,1,46,1,6,1,3,4,120,0,1,0,0,0,1,1,1,1,1,1,0,0,1,16190000,750000,0,1550000,8e+06,53650000,2400000,2e+05,23080000,0,6e+09,629200008,0,0,0,0,4e+06,5.04e+08,20640000,7157840008,10,1
12301272129,23,1,46,1,6,1,5,4,120,0,1,0,1,0,1,1,1,1,1,1,0,0,1,16783000,375000,0,0,6100000,74800000,2585000,5e+05,273888000,0,0,6.96e+08,0,569520000,2.4e+08,0,1800000,0,55100000,1562420000,7,0
12301273726,23,1,46,1,4,1,3,4,70,0,1,0,0,0,1,1,1,1,1,1,0,0,1,8535000,1200000,0,9100000,0,57900000,8e+05,8e+06,204950000,0,0,1.75e+08,1e+08,8.22e+08,2.4e+09,0,2700000,0,36600000,3536300000,10,1
12301273835,23,1,46,1,7,1,3,4,90,0,1,0,0,0,1,1,1,1,1,1,0,0,0,9894800,1450000,0,3800000,580000,117100000,1060000,0,131600000,0,0,0,0,0,0,0,9200000,0,22360000,31560000,1,0
12301274532,23,1,46,1,4,1,5,4,92,0,1,0,0,0,1,1,1,1,1,1,1,0,0,8820000,1700000,9950000,3310000,1830000,47830000,2510000,0,17455000,2.5e+07,0,2.5e+08,0,1.36e+09,7.4e+08,0,2800000,1.08e+09,41160000,3473960000,10,1
12301275032,23,2,46,1,4,3,1,4,60,0,0,0,0,0,1,0,1,1,1,1,0,0,0,24685000,8e+05,1150000,4750000,4e+05,40870000,1800000,1e+05,494665000,0,0,5.2e+08,4e+07,511540000,0,0,0,0,1e+07,1081540000,5,0
12301275329,23,1,46,1,6,1,1,4,100,0,1,0,0,0,1,1,1,1,1,1,0,0,0,8300000,450000,2e+06,3e+05,520000,72650000,2400000,8300000,56434000,0,3.6e+08,0,0,0,0,0,4.5e+07,7.9e+08,1e+07,1.205e+09,6,0
12301275832,23,1,46,1,6,1,1,4,71,0,1,0,0,0,1,1,1,1,1,1,0,0,1,35587000,170000,0,2500000,850000,57115000,270000,4300000,1228776,0,0,0,0,0,0,0,4e+08,0,12360000,412360000,2,0
12301276324,23,1,46,1,2,1,5,3,45,0,1,1,0,0,1,0,1,1,1,1,1,1,0,35065000,820000,0,8e+06,8990000,2e+07,2420000,1600000,247540500,0,0,4.2e+08,1.5e+07,0,0,0,0,3.12e+08,20640000,767640000,4,0
12301276524,23,2,46,1,4,3,4,4,62,0,1,0,0,0,1,0,1,1,1,1,0,0,0,12935000,3e+05,0,5400000,225000,50650000,6e+05,0,1016175000,0,0,2.93e+08,0,1.584e+09,0,0,0,0,26650000,1903650000,8,0
12301278332,23,1,46,1,1,1,1,3,40,0,0,0,1,1,1,1,1,1,1,1,1,0,0,6308000,1250000,0,0,2150000,25650000,990000,5e+06,19500000,0,0,1.2e+08,0,518400000,2.526e+09,0,0,0,25980000,3190380000,10,1
12301278426,23,1,46,1,6,1,1,5,135,0,1,1,0,1,1,1,1,1,1,1,0,0,1,15727480,6e+05,0,5450000,550000,102600000,1600000,0,420000,0,0,3.6e+08,0,5.7e+08,1e+09,0,2940000,0,23140000,1956080000,8,0
12301278620,23,1,46,1,6,1,5,4,140,0,1,0,0,0,1,1,1,1,1,1,1,0,0,16552750,650000,1.4e+07,650000,380000,72005000,2250000,0,39050000,0,3e+08,0,0,0,0,0,0,8.95e+08,0,1.195e+09,6,0
12301278623,23,1,46,1,7,1,5,4,150,0,1,0,0,0,1,1,1,1,1,1,1,0,1,9415000,1450000,5910000,3e+05,3030000,71690000,135000,3100000,13454000,0,4.2e+08,0,0,0,0,0,0,0,20640000,440640000,2,0
12301279823,23,1,46,1,6,1,1,4,90,1,1,0,1,0,1,1,1,1,1,1,0,0,0,23650000,560000,450000,760000,1690000,46040000,935000,350000,87330000,0,983250000,0,1.5e+07,3e+08,0,1e+07,0,0,0,1308250000,6,0
12301280020,23,1,46,1,4,1,1,5,113,0,0,0,0,0,1,0,1,1,1,1,0,1,1,3874000,1470000,20950000,380000,1195000,51820000,2500000,0,161935000,0,476700000,0,1.5e+07,1.35e+08,0,0,6400000,0,12360000,645460000,3,0
12301280829,23,1,46,1,1,1,6,3,45,0,0,0,0,0,1,0,1,1,1,1,1,0,0,4660000,1150000,0,1450000,1310000,41250000,1860000,0,4853164,0,8.4e+08,0,0,8.31e+08,0,0,0,0,32360000,1703360000,7,0
12301281328,23,1,46,1,2,2,3,3,40,0,0,1,0,0,1,0,1,1,1,0,0,0,0,19585000,1620000,0,6e+06,2600000,13800000,2410000,0,5380000,0,0,1.62e+09,0,0,0,0,3200000,0,24600000,1647800000,7,0
12301281822,23,1,46,1,2,1,1,3,53,0,1,0,1,0,1,0,1,1,1,1,0,0,0,24610000,265000,3750000,2300000,1500000,41420000,1700000,1.7e+07,115663045,0,0,2.5e+08,0,1.68e+08,8.35e+08,0,0,8.79e+08,0,2.132e+09,8,0
12301282235,23,1,46,1,6,1,1,4,83,0,1,0,1,0,1,1,1,1,1,1,0,0,0,22174000,0,5e+05,1150000,3300000,62113000,570000,1350000,17856000,0,0,3.36e+08,0,5.4e+08,2.3e+08,0,6400000,4.6e+08,1e+07,1582400000,7,0
12301282935,23,1,46,1,2,1,3,2,35,0,1,0,0,0,1,0,1,1,1,1,0,0,0,10068000,1500000,0,550000,1130000,27150000,605000,0,193339998,0,0,5e+07,0,0,0,0,7032000,0,17940000,74972000,1,0
12301284421,23,1,46,1,2,1,4,4,70,0,0,0,0,0,1,1,1,1,1,1,1,0,0,26170300,1e+06,3650000,1500000,2280000,56740000,0,6600000,64461115,0,6.24e+08,0,0,5.4e+08,0,0,1801800000,0,0,2965800000,10,1
12301284922,23,1,46,1,5,1,1,5,143,0,1,0,1,0,1,1,1,1,1,1,0,0,1,36800000,3e+05,6e+05,650000,5e+05,90180000,1480000,0,280075000,0,899300000,0,0,4.5e+08,1e+09,0,0,0,26560000,2375860000,9,0
12303286327,23,1,46,1,2,1,1,4,65,0,1,0,0,0,1,1,1,1,1,1,1,0,0,11990000,1800000,0,4100000,2420000,26730000,1730000,2e+05,677420000,0,7.4e+08,981900000,1.61e+08,2.5e+08,2.37e+08,0,3400000,7.2e+07,6600000,2451900000,9,0
12306287020,23,1,46,1,4,2,1,4,85,1,1,0,0,0,1,0,1,1,1,1,0,0,0,11060000,2200000,0,2e+06,7e+05,24355000,480000,550000,40520000,0,5.4e+08,0,0,0,0,0,0,6.12e+08,2.5e+07,1.177e+09,5,0
12309287328,23,1,46,1,7,1,4,4,100,0,0,0,0,0,1,0,1,1,1,1,0,0,0,96310000,7e+05,930000,150000,650000,26300000,9550000,1200000,162570000,0,1.821e+09,1124720004,0,0,0,0,0,3.75e+08,83410000,3404130004,10,1
12310289526,23,1,46,1,4,3,1,4,181,0,1,0,0,0,1,0,1,1,1,1,1,0,0,9313400,5e+05,1530000,9e+05,4e+05,46250000,1600000,5550000,317299355,0,2.88e+08,6e+08,1.5e+07,0,0,0,1600000,0,20640000,925240000,4,0
12314291235,23,1,46,1,1,1,1,4,73,0,1,0,0,0,1,1,1,1,1,1,1,0,0,46320000,3150000,5100000,450000,4800000,28780000,3350000,0,9400000,0,4.2e+08,1.1e+08,0,0,0,0,0,0,0,5.3e+08,3,0
12317292032,23,1,46,1,6,1,1,4,89,0,1,0,0,0,1,1,1,1,1,1,0,0,0,50558700,1500000,1450000,9e+06,650000,25450000,970000,8200000,107480000,2.5e+09,0,0,0,1.17e+08,771780000,0,0,3.75e+08,16600000,1280380000,6,0
12319292219,23,2,46,1,1,3,1,3,50,0,0,0,0,0,1,0,1,1,1,1,0,0,0,15830000,380000,0,5e+05,0,19700000,1360000,1910000,1.887e+09,0,0,808426668,0,563800000,0,0,0,273720000,0,1645946668,7,0
12319292532,23,1,46,1,4,1,4,3,70,0,0,1,0,0,1,0,1,1,1,1,0,0,0,12510000,910000,5e+06,1600000,7e+05,17020000,1100000,8e+05,163725000,0,5.4e+08,0,0,0,0,0,2800000,6.2e+08,1e+07,1172800000,5,0
12320285820,23,1,46,1,2,1,4,4,105,0,1,0,1,0,1,0,1,1,1,1,1,0,0,17145000,1270000,15650000,2700000,4e+05,5.3e+07,3570000,10500000,72650000,0,728600000,0,0,0,0,0,10600000,0,24600000,763800000,4,0
12301265432,23,1,47,1,4,1,5,2,15,0,0,0,0,0,1,0,1,1,1,1,0,0,0,8605000,1850000,0,1500000,312000,36200000,2070000,0,11450000,0,0,0,7e+07,8.98e+08,0,0,3e+06,0,0,9.71e+08,5,0
12301266427,23,1,47,1,1,1,1,3,50,0,1,0,0,0,1,1,1,1,1,1,1,0,0,7221000,115000,340000,1500000,1e+05,40550000,1350000,0,18370000,0,5e+08,8.4e+08,0,0,0,0,0,1.095e+09,0,2.435e+09,9,0
12301269429,23,1,47,1,4,1,4,4,75,0,0,0,0,0,1,0,1,1,1,1,1,0,0,16244000,2200000,3200000,2e+05,1100000,73955000,4680000,0,168805937,0,0,3.6e+08,0,1.5e+08,6e+08,0,0,0,20640000,1130640000,5,0
12301270521,23,1,47,1,8,1,1,4,98,0,1,0,0,0,1,1,1,1,1,1,1,0,1,63010000,1e+06,0,270000,2380000,71600000,2350000,2360000,26940000,0,0,9.6e+08,3e+07,0,0,2.7e+08,0,1.15e+09,0,2.41e+09,9,0
12301271332,23,1,47,1,4,1,1,4,103,0,1,0,1,0,1,1,1,1,1,1,0,0,0,15830000,50000,3e+05,1600000,350000,66850000,1119000,6250000,45915000,0,9.59e+08,0,1.6e+08,6.6e+08,0,6.4e+08,0,0,0,2.419e+09,9,0
12301272120,23,1,47,1,7,1,5,4,120,0,0,0,0,0,1,1,1,1,1,1,0,0,0,17190300,1350000,0,3600000,0,75500000,2730000,0,83970000,0,0,6.95e+08,0,0,0,0,2e+05,0,23160000,718360000,3,0
12301272122,23,1,47,1,7,1,5,4,120,0,1,0,1,0,1,1,1,1,1,1,0,0,0,23858000,1750000,320000,2e+06,1700000,75200000,2e+06,0,3628776,0,0,2.5e+08,0,706400000,0,0,0,0,13610000,970010000,5,0
12301274135,23,1,47,1,7,1,4,4,70,0,0,0,0,0,1,1,1,1,1,1,1,0,0,17198600,5e+05,450000,7e+05,5270000,91555000,1500000,2400000,48202000,0,0,3.6e+08,0,5.4e+08,1.85e+09,0,4.2e+08,0,0,3.17e+09,10,1
12301274221,23,1,47,1,4,1,4,3,40,0,1,0,0,0,1,1,1,1,1,1,0,0,0,32655000,80000,0,4e+06,4e+05,32650000,1620000,4e+07,17932000,0,1.57e+09,4.36e+08,0,2.88e+08,4.72e+09,1.2e+08,0,9.75e+08,132140000,8241140000,10,1
12301274321,23,1,47,1,6,1,5,4,150,0,1,0,1,0,1,0,1,1,1,1,0,0,0,15355500,398000,1200000,1.5e+07,1750000,21120000,785000,2800000,3260000,0,9.6e+08,3.6e+08,0,1.17e+09,8.4e+08,0,0,6.63e+08,0,3.993e+09,10,1
12301274935,23,1,47,1,4,1,4,3,43,0,1,0,0,0,1,0,1,1,1,1,0,0,0,29090000,2540000,2500000,6e+05,4100000,39700000,2520000,1700000,157615000,0,0,400392000,0,0,0,0,0,0,12360000,412752000,2,0
12301275026,23,2,47,1,4,3,6,3,54,0,0,0,0,0,1,0,1,1,1,1,0,0,1,13935000,1600000,5e+05,1e+06,750000,35890000,1410000,20400000,2500000,0,0,0,0,0,0,0,0,7.35e+08,18060000,753060000,4,0
12301276325,23,2,47,1,2,5,6,2,20,0,0,0,0,0,1,0,1,1,1,0,0,0,0,52491000,720000,0,4500000,420000,16180000,120000,950000,62100000,0,1.8e+08,0,3e+07,815800008,0,0,0,7.71e+08,4.3e+07,1839800008,8,0
12301276428,23,1,47,1,4,1,4,4,110,0,1,0,0,0,1,1,1,1,1,1,0,0,0,14755000,640000,1850000,2100000,4200000,56500000,1471000,750000,118010000,0,0,0,0,4.2e+08,0,2e+07,11700000,0,5.4e+07,505700000,3,0
12301279135,23,1,47,1,2,1,6,4,100,0,1,1,0,0,1,0,1,1,1,1,0,0,0,8030000,1950000,0,3400000,580000,51300000,1e+06,0,32800000,0,9.15e+08,2.34e+08,0,5.2e+08,7.44e+09,0,0,0,55260000,9164260000,10,1
12301279527,23,1,47,1,2,1,6,3,60,0,1,1,0,0,1,0,1,1,1,0,0,0,0,5731000,1900000,8250000,1700000,1100000,30800000,650000,14800000,42140000,0,0,0,5e+07,0,0,0,4320000,0,16560000,70880000,1,0
12301279929,23,1,47,1,2,1,3,4,65,0,0,0,1,0,1,0,1,1,1,1,0,0,0,12156000,1350000,0,3e+06,350000,31500000,540000,3e+05,7636520,0,1.283e+09,1.8e+08,0,0,0,0,1980000,0,26560000,1491540000,7,0
12301280032,23,1,47,1,2,1,4,4,65,0,0,0,0,0,1,0,1,1,1,0,0,0,0,22928000,1400000,0,0,2050000,16450000,750000,1500000,3.14e+08,0,0,0,0,0,0,0,0,6.15e+08,0,6.15e+08,3,0
12301281030,23,1,47,1,2,1,1,3,65,0,0,0,0,0,1,0,1,1,1,1,0,0,0,19291000,1200000,4600000,6e+05,1220000,52150000,860000,7300000,18800000,0,0,0,0,6e+08,2.4e+08,0,0,0,22360000,862360000,4,0
12301281222,23,1,47,1,2,5,1,4,75,0,0,0,0,0,1,1,1,1,1,1,0,0,0,18619000,680000,1350000,5850000,0,61650000,3100000,0,61580681,0,4.8e+08,0,42960000,7.2e+08,9e+08,0,0,0,0,2142960000,8,0
12301282324,23,1,47,1,5,1,1,4,100,0,1,0,0,0,1,0,1,1,1,1,1,0,0,19502000,1450000,0,2500000,6100000,62310000,1700000,0,171640000,0,1.8e+08,0,0,480960000,0,0,0,0,0,660960000,3,0
12301282620,23,1,47,1,2,1,1,3,70,0,1,0,0,0,1,1,1,1,1,1,0,0,0,28840000,1e+05,150000,1e+06,650000,40900000,4635000,0,19495000,0,1643900000,7e+08,0,8.6e+08,1.44e+09,0,7e+06,2.31e+08,12600000,4894500000,10,1
12301282921,23,1,47,1,2,1,6,3,45,0,1,0,0,0,1,1,1,1,1,1,0,0,0,46545000,1500000,3300000,9250000,3010000,42150000,6e+05,0,212840000,0,0,2.7e+08,0,9.6e+07,0,0,0,0,0,3.66e+08,2,0
12301283632,23,1,47,1,4,3,1,3,43,0,0,0,0,0,1,0,1,1,1,0,0,0,0,22465000,3e+06,1074000,1e+06,1280000,42450000,1860000,4850000,2580000,40800000,0,0,0,6e+08,0,0,2200000,5.19e+08,20640000,1141840000,5,0
12301283932,23,1,47,1,4,1,1,3,61,0,1,0,0,0,1,0,1,1,1,1,0,0,0,5505000,610000,2e+06,1e+06,0,32485000,0,0,20300000,0,0,5.82e+08,0,5.5e+08,0,0,1980000,0,16560000,1150540000,5,0
12301284226,23,1,47,1,6,1,1,4,70,0,1,0,0,0,1,1,1,1,1,1,0,0,1,9935000,1e+06,5e+05,2e+05,1900000,39890000,3e+05,0,50270000,0,0,0,3e+07,0,0,0,2e+06,1.24e+09,53700000,1325700000,6,0
12301284726,23,1,47,1,5,3,4,5,180,0,1,0,0,0,1,1,1,1,1,1,1,0,1,3221000,0,5600000,2520000,1615000,108400000,630000,0,112820000,0,4.2e+08,0,0,0,0,0,17100000,0,1e+07,447100000,2,0
12302285432,23,1,47,1,4,1,3,4,63,0,1,0,0,0,1,0,1,1,1,1,0,0,0,47950000,1e+05,1.9e+07,7e+05,2280000,25850000,3010000,2e+06,138950000,0,845250000,3.15e+08,0,0,0,0,0,0,12360000,1172610000,5,0
12303286424,23,1,47,1,4,1,1,4,90,0,1,0,1,1,1,0,1,1,1,1,1,0,0,21436000,350000,5e+05,1e+06,2e+05,30850000,3700000,0,34627000,0,0,2.64e+08,0,0,0,0,1500000,5.1e+08,12600000,788100000,4,0
12303286432,23,1,47,1,4,3,1,3,60,0,1,0,0,1,1,1,1,1,1,1,0,0,1,42930500,950000,5e+05,1315000,1035000,18130000,2220000,0,713996000,0,3.6e+08,6e+08,1.5e+07,0,0,0,0,0,0,9.75e+08,5,0
12309287532,23,1,47,1,4,1,1,4,103,0,1,0,0,0,1,1,1,1,1,1,0,0,0,9646610,2970000,7e+05,1400000,4450000,31300000,1500000,0,25943164,0,0,0,0,0,0,0,2200000,2.07e+08,26560000,235760000,2,0
12309287730,23,1,47,1,4,1,4,4,85,0,1,0,0,0,1,0,1,1,1,1,1,0,0,23502500,380000,5750000,9e+05,3835000,45400000,350000,0,102561886,0,5.4e+08,3.2e+08,1.5e+07,0,0,0,0,0,9e+07,9.65e+08,5,0
12309287935,23,1,47,1,1,1,3,4,120,0,1,0,0,0,1,0,1,1,1,1,0,0,0,16487500,1e+06,1400000,3510000,6e+05,43230000,365000,250000,40670000,0,2.4e+08,0,0,0,0,0,0,0,12360000,252360000,2,0
12309288122,23,1,47,1,5,2,1,3,44,0,1,0,0,0,1,1,1,1,1,0,0,0,0,6425000,1500000,9650000,1200000,760000,4.6e+07,1850000,0,29880000,0,1e+09,2e+08,6e+07,0,0,0,0,0,1.8e+07,1.278e+09,6,0
12310289019,23,1,47,1,2,1,1,4,65,0,1,0,0,0,1,0,1,1,1,1,1,0,0,26105000,950000,0,0,860000,43180000,2445000,0,131310000,0,0,1.8e+08,0,8.8e+08,0,0,2800000,7.2e+08,0,1782800000,8,0
12313290825,23,1,47,1,5,1,4,4,70,0,1,0,0,0,1,0,1,1,1,1,1,0,0,15880000,1250000,4e+05,6e+05,1025000,32250000,750000,1650000,30992000,0,1.26e+08,2.16e+08,0,0,0,0,0,0,12360000,354360000,2,0
12317291930,23,1,47,2,0,1,1,3,80,1,1,0,0,0,1,0,1,1,1,1,0,0,0,8995000,2600000,5500000,3e+06,6e+05,16700000,2170000,3e+05,51900000,0,0,0,0,9.18e+08,3.36e+08,0,11400000,0,12360000,1277760000,6,0
12321293523,23,1,47,1,1,1,1,3,60,0,0,0,0,0,1,1,1,1,1,1,0,0,0,25186050,550000,2e+06,1800000,350000,18695000,1070000,0,11413164,0,4e+07,0,8e+07,0,0,0,0,4.95e+08,23650000,638650000,3,0
12321293835,23,1,47,1,1,1,1,4,90,1,1,0,0,0,0,1,1,1,1,1,1,0,0,6721300,2200000,0,1700000,1660000,24455000,2105000,2e+05,3343164,0,0,0,0,4.2e+08,0,0,0,0,24600000,444600000,2,0
12301265626,23,1,48,1,6,1,4,5,90,0,0,1,0,0,1,1,1,1,1,1,1,1,1,19649900,1030000,1010000,2010000,140000,80400000,9e+05,2900000,217100000,3.2e+08,0,3.2e+08,0,5.4e+08,5.82e+08,0,0,0,20760000,1462760000,7,0
12301265829,23,1,48,1,6,1,1,4,120,0,1,0,0,0,1,1,1,1,1,1,0,0,0,17330000,1630000,1250000,2e+06,0,224890000,2100000,0,264575000,0,3.27e+08,445440000,0,8.4e+08,4.3e+08,0,0,0,12360000,2054800000,8,0
12301267032,23,1,48,1,2,1,3,5,168,0,1,0,0,0,1,1,1,1,1,1,0,0,1,36145000,850000,785000,8e+05,4650000,91800000,1080000,5e+06,10350000,0,2.4e+08,9.36e+08,0,0,0,0,0,0,1e+07,1.186e+09,6,0
12301268532,23,1,48,1,6,1,1,4,87,0,1,1,1,0,1,1,1,1,1,1,1,1,1,7703925,950000,0,1e+06,770000,1.52e+08,8e+05,2e+05,472604000,0,0,3.6e+08,1.5e+07,3.36e+08,7.46e+08,0,0,0,0,1.457e+09,7,0
12301268932,23,1,48,1,6,1,1,4,98,1,1,0,0,0,1,1,1,1,1,1,1,0,0,36499000,670000,2210000,0,7e+05,36820000,1870000,2e+05,69610920,0,0,0,0,2.96e+08,0,0,0,0,0,2.96e+08,2,0
12301272135,23,1,48,1,8,1,5,4,120,0,1,0,0,0,1,0,1,1,1,1,0,0,1,16190000,1820000,350000,780000,2400000,7.5e+07,4500000,0,21550000,0,0,1e+09,0,0,0,0,0,0,16380000,1016380000,5,0
