jensiat,sen,savad,m.t.s,v.f.s,N.T.M,T.O,S.Z,M.O.B,OTO,MO,DO,ZABT,TV,PC,TEL.H,OJAGH.GAZ,JAROO.B,MASHIN.L,CHARKH.KH,PANKE,MASHIN.Z,H.KHORAKI.NOOSHIDANI,H.ERTEBATAT,H.BEHDASHT,H.HAMLONAGHL,H.KALA.MOT,H.MASKAN,H.MOBLEMAN,H.POOSHAK,KHARID.KALA.BADAVAM,H.SARMAYEGOZARI,DAHAK10
1,59,1,2,1,1,4,65,0,1,0,0,0,1,0,1,1,1,1,1,0,0,17578000,1050000,7.00E+05,3350000,145000,36565000,1380000,0,60094000,1.00E+07,0
1,59,1,2,1,1,4,70,0,0,1,0,0,1,0,1,1,1,1,1,0,0,16193250,1900000,3.00E+05,4.00E+05,8.00E+05,62145000,3515000,7900000,170810000,1.00E+07,0
1,59,1,4,6,4,4,75,0,0,0,0,0,1,1,1,1,1,1,1,0,0,14845000,1250000,350000,750000,910000,28198000,1720000,650000,18950000,0,0
1,59,1,4,3,1,4,75,0,1,0,0,0,1,1,1,1,1,1,0,0,0,29703500,2710000,4340000,1350000,450000,56650000,6.00E+05,0,151780000,0,0
1,59,1,2,6,1,3,45,0,0,1,0,0,1,1,1,1,1,1,1,1,0,23045000,5.00E+05,0,2100000,1520000,26230000,710000,5.00E+05,49165000,0,0
2,59,1,4,3,6,4,110,0,0,0,0,1,1,0,1,1,1,1,1,0,0,16051200,85000,1670000,1.00E+06,1.80E+07,50750000,1100000,0,19250000,0,0
1,59,1,4,1,6,3,50,0,1,0,0,0,1,1,1,1,1,1,0,0,0,15830000,1450000,250000,1400000,0,49200000,1730000,1.00E+06,132300000,0,0
1,59,1,4,1,6,3,43,1,0,1,0,0,1,1,1,1,1,1,0,0,0,15514700,1800000,0,125000,1400000,22100000,7.00E+05,0,395950000,2.40E+08,0
1,59,1,1,3,1,6,140,0,1,0,0,0,1,1,1,1,1,0,0,0,0,42034000,920000,1800000,3500000,870000,61800000,5120000,3150000,375902584,0,0
1,59,1,2,6,1,3,40,0,1,0,0,0,1,0,0,1,1,1,0,0,0,13127000,1200000,1700000,1200000,2050000,21050000,0,0,275052896,0,0
1,59,1,1,1,1,3,56,0,1,0,0,0,1,0,1,1,1,1,0,0,0,19490000,1500000,0,7750000,4150000,31100000,6885000,350000,102600000,0,0
1,59,1,1,3,1,4,81,0,0,0,0,0,1,0,1,1,1,1,0,0,0,20608000,410000,11190000,1.21E+08,8.00E+05,91430000,3800000,2990000,3800000,0,0
1,59,1,4,3,1,4,90,0,1,0,1,0,1,1,1,1,1,1,1,0,1,17900000,1160000,5.00E+05,480000,280000,81800000,840000,150000,1802840000,0,0
1,59,1,1,3,1,3,110,1,0,0,0,0,1,1,1,1,1,1,1,0,0,14901000,2600000,6.00E+05,2950000,1300000,31285000,2840000,0,126400000,0,0
1,59,1,1,5,4,4,110,0,0,0,0,0,1,0,1,1,1,1,0,0,0,17095000,375000,0,8.00E+05,1010000,31550000,790000,1.00E+05,110578000,0,0
2,59,1,2,1,3,4,90,0,0,0,0,0,1,0,1,1,1,0,0,0,0,16940000,150000,0,0,670000,65500000,1640000,0,332095389,0,0
1,59,1,1,3,6,3,65,1,0,0,0,0,1,0,1,1,1,1,1,0,0,24661400,9.00E+05,3.00E+05,2150000,0,11553000,1840000,4500000,427700000,0,1
1,59,1,5,3,1,4,85,1,1,0,0,0,1,0,1,1,1,1,1,0,0,12738000,1250000,5.00E+05,9.00E+05,595000,20990000,1700000,6700000,2231558000,0,0
1,59,1,1,1,1,3,75,0,0,0,0,0,1,1,1,1,1,1,0,0,0,3393000,3.00E+05,3500000,2.00E+06,1150000,18010000,650000,5250000,97900000,2.00E+07,0
1,59,1,2,3,1,3,80,1,1,0,0,0,1,0,1,1,1,1,1,0,0,5510000,3300000,3050000,5.00E+05,1400000,21155000,1050000,2770000,5570000,0,0
1,60,1,6,3,1,4,100,0,1,0,0,0,1,0,1,1,1,1,1,0,1,20290000,2.00E+05,5630000,0,920000,102670000,1190000,5900000,74360000,0,1
2,60,2,0,3,3,4,100,0,0,0,0,0,1,0,1,1,1,1,0,0,0,10682000,850000,730000,1550000,3990000,142750000,0,250000,255753000,0,0
1,60,1,4,1,3,4,100,0,1,0,0,0,1,1,1,1,1,1,1,0,0,15970000,4.00E+06,1500000,1250000,3200000,1.63E+08,915000,6.00E+06,21707656,0,0
1,60,1,4,3,1,4,100,0,0,0,0,0,1,1,1,1,1,1,0,0,1,20760000,2010000,5220000,0,1340000,76550000,2290000,640000,95905000,0,0
1,60,1,4,3,1,5,129,0,1,0,0,0,1,1,1,1,1,1,0,0,1,12430000,1900000,4.00E+05,1050000,0,91510000,440000,5270000,264388,0,0
1,60,1,5,1,1,5,140,0,1,0,0,0,1,1,1,1,1,1,0,0,1,17367000,130000,0,1700000,8.00E+05,93600000,660000,0,134215000,0,0
1,60,1,1,1,3,4,90,0,1,0,0,0,1,0,1,1,1,1,0,0,1,17970200,940000,6.00E+06,1300000,7.00E+05,18350000,1625000,0,353700000,0,1
1,60,1,4,1,1,5,220,0,1,0,0,0,1,0,1,1,1,1,1,0,1,31474650,6.00E+05,1400000,6750000,0,153530000,540000,0,59540000,0,0
1,60,1,1,3,1,4,90,0,0,0,0,0,1,1,1,1,1,1,1,0,0,17983000,1.00E+06,5.00E+05,3100000,635000,37275000,1900000,5.00E+05,33020000,0,0
1,60,1,4,3,1,4,120,0,0,0,0,0,1,1,1,1,1,1,1,0,0,21180800,8.00E+05,150000,3875000,350000,61370000,3025000,0,26836000,0,0
1,60,1,4,3,3,4,86,0,1,0,0,0,1,1,1,1,1,1,1,0,0,16725000,1.00E+06,915000,9.00E+05,1720000,62980000,0,0,336420000,0,1
2,60,1,7,3,1,3,45,0,1,0,0,0,1,1,1,1,1,1,0,0,0,12951300,650000,5.00E+05,1700000,6.00E+05,82020000,520000,1500000,34200000,0,0
1,60,1,6,3,1,4,80,0,0,0,0,0,1,0,1,1,1,1,0,0,0,14573000,780000,12300000,2300000,1710000,77100000,10250000,280000,14300000,0,0
1,60,1,1,1,1,4,100,1,1,0,0,0,1,0,1,1,1,1,1,0,0,27805760,2900000,8.00E+05,2100000,3170000,10200000,1090000,6480000,5540000,0,0
1,60,1,6,1,3,5,145,0,1,1,0,0,1,1,1,1,1,1,0,0,1,16450000,550000,0,3400000,0,109200000,992000,0,615900000,0,0
2,60,1,6,3,1,6,185,0,1,0,0,0,1,1,1,1,1,1,1,0,0,15380700,850000,1.00E+06,3.00E+05,1950000,101330000,5.00E+05,7.00E+05,208465000,0,0
1,60,1,4,1,1,4,140,0,1,0,0,0,1,0,1,1,1,1,0,0,1,2760000,790000,3900000,1200000,150000,1.32E+08,1480000,0,41667552,0,0
1,60,1,4,1,3,3,40,0,0,0,0,0,1,0,1,1,1,1,0,0,0,9169000,2.00E+05,0,3300000,1060000,6900000,8580000,0,1.78E+08,0,0
1,60,1,6,3,1,5,148,0,1,0,0,0,1,1,1,1,1,1,0,0,1,28860000,2250000,0,3.00E+06,3200000,1.23E+08,9530000,0,7800000,0,0
1,60,1,4,2,1,2,95,0,1,0,0,0,1,1,1,1,1,1,0,0,0,26346000,3240000,250000,9.00E+05,12100000,91950000,1740000,0,191280000,45600000,0
1,60,1,2,1,6,3,50,0,1,1,0,0,1,0,1,1,1,1,0,1,0,13775000,2060000,1730000,2.00E+05,960000,25845000,6.00E+05,140000,51220000,0,0
1,60,1,2,3,1,4,60,0,1,0,0,0,1,0,1,1,1,1,1,0,0,29450000,2300000,0,840000,3299000,51440000,1750000,0,699409998,0,0
1,60,1,4,1,4,3,95,0,1,0,0,0,1,1,1,1,1,1,0,0,1,11224930,2.00E+05,0,2400000,1.00E+05,97300000,1730000,0,43900000,2.00E+07,0
2,60,1,1,2,4,3,60,0,0,0,0,0,1,0,1,1,1,1,0,0,0,10458000,1280000,0,3.00E+05,1100000,5390000,1570000,1.00E+07,234010000,0,0
1,60,1,4,3,1,5,136,0,1,1,0,0,1,0,1,1,1,1,0,0,1,35493000,0,950000,5.00E+06,3280000,1.02E+08,1950000,5.00E+06,34851940,0,0
1,60,1,4,3,3,4,85,0,1,1,0,0,1,0,1,1,1,1,0,0,0,20120000,720000,1.00E+05,2850000,1.00E+05,56700000,1070000,350000,40685000,0,0
1,60,2,0,1,3,3,84,0,0,0,1,0,1,0,1,1,1,0,0,0,0,32560000,1200000,1.00E+05,1600000,170000,46125000,680000,0,200180716,0,0
1,60,1,1,1,1,4,67,0,0,0,0,0,1,1,1,1,1,1,1,1,0,14320000,550000,0,2350000,650000,41025000,5050000,2500000,18358000,0,0
1,60,1,1,1,1,6,140,0,0,0,0,0,1,0,1,1,1,1,0,0,0,10783300,2250000,26250000,6740000,1285000,72800000,1020000,4320000,60240000,4.00E+08,0
1,60,1,1,1,6,4,88,0,0,0,0,0,1,0,1,1,1,1,0,0,0,15830000,840000,7250000,2700000,0,36700000,1100000,0,877680000,0,0
1,60,1,2,1,1,4,100,0,1,0,0,0,1,0,1,1,1,1,0,0,1,20280000,1800000,720000,0,1100000,102700000,2100000,0,22290000,0,0
1,60,1,1,1,1,4,60,0,1,0,0,0,1,0,1,1,1,1,0,0,0,27160000,7.00E+05,1270000,690000,1170000,41700000,450000,5.00E+05,110270000,0,0
1,60,1,2,1,1,4,82,0,1,0,0,0,1,0,1,1,1,1,0,0,0,18574000,646000,46400000,2690000,1020000,57050000,20130000,0,175635000,0,0
1,60,1,1,1,1,4,196,0,0,0,0,0,1,0,1,1,1,1,0,0,0,34745000,250000,1.00E+05,0,6130000,43340000,1600000,0,34580000,0,0
1,60,1,1,1,3,4,102,0,1,0,0,0,1,0,1,1,1,1,0,0,1,17261000,335000,5.00E+05,8.00E+05,5350000,32100000,1140000,0,191435000,0,1
1,60,1,1,6,4,4,75,0,1,1,0,0,1,0,1,1,1,1,0,0,0,20410000,1300000,8.00E+06,1950000,1550000,19500000,4025000,0,4830000,0,0
1,60,1,4,3,3,4,80,0,0,0,0,0,1,1,1,1,1,1,1,0,0,19303000,8.00E+05,250000,2300000,1740000,38400000,1370000,9.00E+05,1466765000,0,0
1,60,1,7,1,1,5,168,0,1,0,1,0,1,1,1,1,1,1,1,0,1,4628000,2280000,750000,7.00E+06,550000,84280000,975000,0,369580000,0,0
2,60,1,2,3,3,4,75,0,0,0,0,0,1,0,1,1,1,1,0,0,0,33772500,1830000,0,2.00E+06,2650000,13942000,350000,2.30E+07,375664,0,0
1,60,1,4,3,1,4,100,1,1,0,0,0,1,1,1,1,1,1,1,0,0,18310000,7.00E+05,6500000,0,1840000,13735000,1200000,20700000,85425000,0,0
2,60,2,0,5,4,3,60,0,0,0,0,0,1,0,0,1,1,0,0,0,0,6924000,9.00E+05,8850000,1050000,2850000,4950000,1945000,3850000,29010000,2.60E+08,0
1,60,1,4,3,1,4,107,0,1,0,0,0,1,1,1,1,1,1,1,0,0,10790000,450000,0,1290000,550000,47550000,1590000,0,215400000,0,0
1,60,1,2,6,1,3,40,0,0,0,0,0,1,0,1,1,1,0,0,0,0,26975000,450000,7100000,2050000,1450000,45750000,1710000,5.00E+05,803500000,0,0
2,60,1,4,3,1,4,75,0,0,1,0,0,1,0,1,1,1,1,1,0,0,20372000,0,3150000,5.00E+06,790000,34600000,0,0,96100000,0,0
1,60,1,2,3,1,3,90,0,1,0,0,0,1,0,1,1,1,1,1,0,0,70327500,850000,5.00E+05,1300000,2380000,23200000,0,5400000,240900000,9.00E+07,0
1,60,1,1,3,3,3,47,1,0,0,0,0,1,0,1,1,1,0,1,0,0,41715000,1200000,140000,350000,4650000,41070000,2200000,0,16771940,0,0
1,60,1,6,1,1,4,140,0,1,0,0,0,1,1,1,1,1,1,1,0,1,5545000,6.00E+05,0,1.00E+06,1070000,68800000,0,0,18380000,0,0
1,60,1,1,6,4,4,80,1,0,0,0,0,1,0,1,1,1,1,1,0,0,22595000,1230000,7300000,1900000,1130000,18150000,740000,0,50180000,0,0
1,60,1,2,3,1,4,76,0,1,0,0,0,1,0,1,1,1,1,0,0,0,25589500,1.00E+05,1500000,5.00E+06,0,21473000,1180000,37500000,131776000,0,0
1,60,1,4,1,3,4,80,0,1,0,0,0,1,0,1,1,0,1,0,0,0,7695600,650000,4500000,1300000,2400000,14700000,4.00E+06,2480000,7910000,0,0
1,60,1,1,3,1,4,110,1,1,0,0,0,1,0,1,1,1,1,1,0,0,24670000,1.00E+05,0,9.00E+05,2800000,26205000,550000,12400000,4595465000,0,0
1,60,1,1,1,1,3,60,0,1,0,0,0,1,0,1,1,1,1,0,0,0,17208000,450000,3.00E+05,850000,1300000,31110000,415000,120000,8657552,0,0
1,60,1,4,5,1,3,57,0,0,0,0,0,1,0,1,1,1,1,0,0,0,29318750,850000,1.00E+05,2.00E+06,7.00E+05,21760000,2445000,2.00E+05,131670000,0,0
1,60,2,0,1,1,3,40,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1.70E+07,5.00E+05,38000,0,6195000,21650000,770000,350000,1820000,0,1
2,60,2,0,5,1,3,50,1,0,0,0,0,1,0,1,1,1,0,0,0,0,13965000,1350000,0,1500000,2.00E+06,26050000,1160000,0,13935000,0,0
1,60,1,4,1,3,4,88,0,0,0,0,0,1,0,1,1,1,1,1,0,0,12365000,1580000,0,0,1.00E+06,2.60E+07,1300000,250000,151125000,0,0
1,60,2,0,1,4,3,60,0,0,0,0,0,1,0,1,1,1,0,0,0,0,8129800,850000,1.00E+06,2600000,1670000,17500000,7.00E+05,0,0,0,0
1,60,2,0,3,1,4,90,0,0,0,0,0,1,0,1,1,1,1,1,0,0,5201500,1080000,3300000,470000,0,24365000,470000,0,157120000,0,0
2,60,2,0,3,1,3,90,1,0,0,0,0,1,0,1,1,1,1,0,0,0,27845000,1980000,0,6.00E+05,770000,14905000,7.00E+05,250000,297159989,0,0
1,61,1,6,1,1,6,180,0,1,0,0,0,1,1,1,1,1,1,0,0,1,28005000,350000,0,3.00E+06,860000,153200000,1975000,0,493100000,0,0
1,61,1,4,3,1,5,170,0,1,0,0,0,1,0,1,1,1,1,0,0,1,4430000,1.00E+06,2100000,4.00E+06,7.00E+05,91980000,790000,990000,18745000,0,0
1,61,1,4,3,1,4,82,0,1,0,0,0,1,0,1,1,1,1,1,0,0,4176250,716000,0,9.00E+06,7700000,51920000,470000,8200000,260526000,0,0
1,61,2,0,1,4,4,95,0,1,0,0,0,1,1,1,1,1,1,1,0,0,18830000,0,6500000,860000,870000,143650000,650000,50000,326800000,0,0
1,61,1,4,3,1,5,127,0,1,0,0,0,1,1,1,1,1,1,0,0,0,13950000,1050000,0,8.00E+05,13200000,121920000,5.00E+05,0,303153800,0,0
1,61,1,7,3,1,4,65,0,0,0,0,0,1,0,1,1,1,1,1,0,1,7727690,850000,1300000,0,0,91800000,7.00E+05,51980000,334220000,0,0
1,61,1,5,3,1,4,74,0,1,0,0,0,1,0,1,1,1,1,0,0,0,11985000,720000,150000,0,4450000,46785000,550000,4100000,23978660,0,0
2,61,1,2,3,6,3,40,0,0,0,0,0,1,0,1,1,1,1,0,0,0,17195000,7.00E+05,2840000,9.00E+05,3170000,25700000,60000,0,89460000,0,0
1,61,1,2,3,1,4,102,0,1,1,0,0,1,0,1,1,1,0,1,1,0,17470000,440000,1300000,1800000,570000,57150000,3770000,0,69146000,0,1
1,61,1,6,2,1,5,144,0,1,0,1,0,1,1,1,1,1,1,1,0,1,15830000,850000,150000,2300000,450000,61730000,2590000,0,128160000,0,0
1,61,2,0,6,1,3,100,1,0,0,0,0,1,0,1,1,1,1,1,0,0,19974500,795000,2300000,1400000,1080000,30985000,680000,3230000,7.50E+07,0,0
2,61,1,1,5,1,4,110,0,0,0,0,0,1,0,1,1,1,1,0,0,0,11957040,9.00E+05,950000,5200000,1700000,30710000,3420000,250000,6.00E+05,0,0
1,61,1,4,3,1,4,100,0,0,0,0,0,1,0,1,1,1,1,0,0,0,5725000,1200000,9.00E+06,450000,1.00E+05,63150000,1080000,250000,168537202,0,0
2,61,1,4,3,1,4,75,0,0,0,0,0,1,0,1,1,1,1,0,0,0,46974000,50000,5420000,1.00E+06,1.00E+06,38570000,4250000,1220000,24300000,0,0
1,61,1,1,1,1,3,70,0,1,0,0,0,1,0,1,1,1,1,0,0,0,22260000,1680000,4.00E+05,8450000,950000,27940000,930000,1700000,17180000,0,1
1,61,2,0,1,1,3,70,0,0,0,0,0,1,0,1,1,1,1,0,0,0,23328800,1900000,5.00E+05,3.00E+05,3100000,25400000,490000,0,108480000,0,0
1,61,1,4,3,1,4,130,1,1,0,0,0,1,1,1,1,1,1,1,0,0,44287000,2.00E+06,250000,2300000,8250000,25735000,370000,1150000,531180000,0,0
1,61,1,2,3,1,3,80,0,1,0,0,0,1,0,1,1,1,1,1,0,0,9805000,8.00E+05,1370000,13800000,620000,18740000,1150000,3.00E+05,9960000,0,0
1,61,2,0,3,1,3,50,1,1,0,0,0,1,0,1,1,1,1,0,0,0,10154500,810000,0,2500000,1730000,21890000,1570000,0,21174940,0,0
1,62,1,7,3,1,4,84,0,1,0,0,0,1,1,1,1,1,1,1,0,0,18232000,870000,1.00E+07,1500000,1400000,46405000,0,6300000,6785000,0,0
1,62,1,2,3,1,3,90,0,1,0,0,0,1,1,1,1,1,1,1,0,0,15866000,1170000,250000,0,1400000,51785000,1190000,2500000,136916000,0,0
1,62,1,4,1,1,4,115,0,0,0,0,0,1,0,1,1,1,1,0,0,1,18460000,6.00E+05,5600000,0,1300000,71930000,450000,5.00E+05,31671940,0,0
1,62,1,4,3,3,5,78,0,0,0,0,0,1,1,1,1,1,1,0,0,0,53990000,7.00E+05,7500000,1900000,5.00E+05,101500000,1480000,650000,64688800,0,0
1,62,1,4,3,1,3,75,0,1,0,0,0,1,0,1,1,1,1,0,0,0,12730000,1700000,10440000,2500000,3200000,41380000,150000,10350000,192468571,1.00E+07,0
1,62,1,1,1,1,4,80,0,1,1,0,0,1,1,1,1,1,1,0,0,0,6052000,670000,0,3.00E+05,2540000,52350000,240000,1500000,169060000,6.00E+08,0
1,62,1,4,1,4,4,74,0,1,0,0,0,1,1,1,1,1,1,0,0,0,18280000,1200000,0,2.00E+06,2350000,71700000,1420000,5.00E+05,90286000,0,1
1,62,1,4,3,1,3,44,0,0,0,0,0,1,0,1,1,1,1,0,0,0,13580000,2525000,1500000,1450000,640000,41290000,1075000,0,19108164,1.00E+07,0
1,62,1,1,1,1,3,60,0,1,0,0,0,1,0,1,1,1,1,0,0,0,7898000,1350000,0,2100000,1930000,51360000,415000,0,301273706,0,0
1,62,1,4,1,1,5,125,0,1,1,0,0,1,0,1,1,1,1,0,1,0,17130000,5.00E+05,19300000,3900000,1100000,103800000,460000,0,44668000,0,0
1,62,1,4,3,1,4,100,0,1,0,0,0,1,1,1,1,1,1,1,1,0,18900000,9.00E+05,0,2500000,680000,31580000,620000,1120000,581500000,1.00E+08,1
1,62,1,4,3,1,3,67,0,1,0,0,0,1,0,1,1,1,1,0,0,0,7219000,950000,5030000,890000,1220000,26200000,1120000,0,5900000,0,0
1,62,1,1,3,1,4,93,0,0,0,0,0,1,0,1,1,1,1,0,0,0,7506500,675000,0,3450000,6.00E+05,52800000,790000,0,42050000,0,0
1,62,1,1,1,3,3,70,0,0,0,0,0,1,1,1,1,1,0,0,0,0,23760000,960000,1500000,9.00E+05,1500000,28270000,660000,0,176347820,0,0
1,62,2,0,1,3,4,70,0,0,0,0,0,1,0,1,1,1,1,0,0,0,21366000,2150000,0,120000,1560000,40250000,1770000,2330000,63728776,0,0
1,62,1,4,3,1,4,110,1,1,0,0,0,1,1,1,1,1,1,1,0,0,24612500,990000,0,2500000,1870000,55815000,1190000,0,132134426,0,0
1,62,1,4,1,3,4,150,0,0,0,0,0,1,1,1,1,1,1,1,0,0,12505000,1030000,0,4.00E+05,850000,79805000,750000,13650000,3700000,0,0
1,62,1,4,3,1,5,185,0,1,0,0,0,1,1,1,1,1,1,1,0,0,21453000,1100000,0,3900000,980000,51310000,855000,0,258220466,0,0
2,62,1,1,5,1,3,70,1,0,0,0,0,1,0,1,1,1,1,0,0,0,16434140,2370000,3.00E+05,3.00E+05,0,21760000,1200000,0,410220000,0,0
2,62,1,7,3,1,4,70,0,0,0,0,0,1,1,1,1,1,1,0,0,0,7897000,3.00E+05,8.00E+05,9.00E+05,1400000,47260000,680000,390000,18273000,0,0
1,62,1,6,3,4,4,100,1,1,0,0,0,1,1,1,1,1,1,1,0,0,16319000,320000,22150000,2450000,2630000,50600000,4.00E+05,8180000,322170000,0,0
1,62,1,1,3,1,3,70,0,1,0,0,0,1,0,1,1,1,1,1,0,0,43909300,5.00E+05,6695000,1080000,2040000,20950000,760000,0,4.35E+08,0,0
1,62,1,1,3,4,5,100,0,0,0,0,0,1,1,1,1,1,1,1,0,0,13965000,350000,5800000,4.00E+05,780000,21700000,3150000,1050000,1358940,0,0
1,62,1,5,3,3,4,100,0,1,0,0,0,1,0,1,1,1,1,1,0,0,32967000,1750000,1.00E+05,3950000,0,30260000,0,0,4300000,0,0
1,62,1,2,1,1,3,90,1,1,0,0,0,1,0,1,1,1,1,0,0,0,9719000,1330000,23900000,9.00E+05,950000,30765000,830000,2500000,2221940,0,0
1,62,1,5,1,1,5,200,0,1,0,0,0,1,1,1,1,1,1,0,0,1,4642500,450000,350000,5.00E+06,2205000,71470000,1050000,0,39720000,0,0
1,62,2,0,3,1,2,80,0,0,0,0,0,1,0,1,1,1,1,0,0,0,18450100,5.00E+05,0,2200000,4.00E+05,30900000,2110000,0,17600000,0,0
1,62,2,0,5,1,3,60,0,0,0,0,0,1,0,1,1,1,0,0,0,0,13393000,0,0,3500000,4200000,3900000,1820000,3.00E+05,332895651,0,0
1,62,1,1,1,1,3,75,0,0,1,0,0,1,0,0,1,0,1,1,0,0,10926000,9.00E+05,2200000,4.00E+05,1460000,16600000,535000,2600000,138608000,0,0
2,63,1,1,3,1,4,120,1,1,0,0,0,1,1,1,1,1,1,0,0,0,13790000,2500000,3140000,4950000,2490000,130150000,350000,5380000,30890400,0,0
1,63,1,4,3,1,5,130,0,1,0,0,0,1,0,1,1,1,1,1,0,0,12873800,490000,5490000,1500000,2900000,102050000,650000,0,6220000,0,0
1,63,1,2,3,1,3,80,0,1,0,0,0,1,0,1,1,1,1,0,0,0,10209000,450000,350000,5.00E+05,6.00E+05,111850000,350000,120000,0,0,0
1,63,1,6,3,1,6,180,0,1,1,0,0,1,1,1,1,1,1,1,0,1,15753000,1050000,1600000,1.00E+06,180000,123450000,3050000,0,11120000,0,0
1,63,1,7,3,1,5,160,0,1,0,0,0,1,1,1,1,1,1,1,0,1,15220000,595000,2400000,5.00E+06,650000,83100000,380000,8500000,208170000,0,0
1,63,1,2,3,1,4,80,1,1,0,0,0,1,0,1,1,1,1,1,0,0,13085000,250000,0,3.00E+05,750000,33345000,350000,3.00E+05,99537000,0,0
1,63,1,1,3,1,3,60,0,1,0,0,0,1,0,1,1,1,1,1,0,0,21470000,3200000,1470000,5.00E+05,820000,51635000,1960000,2200000,8640000,0,0
1,63,1,4,3,1,4,107,0,1,0,0,0,1,0,1,1,1,1,0,0,0,5185000,20900000,1650000,2.00E+05,1680000,92150000,2300000,150000,5500000,0,0
1,63,1,4,3,1,4,98,0,1,0,0,0,1,0,1,1,1,1,1,0,0,19893000,850000,2500000,2350000,0,77900000,1111000,0,12647000,2.00E+07,0
1,63,1,6,1,3,4,87,0,1,0,0,0,1,0,1,1,1,1,0,0,0,13655000,1350000,0,6.00E+05,3600000,63400000,8.00E+05,0,3.80E+07,1.60E+07,1
1,63,1,4,3,1,4,100,0,1,0,1,0,1,1,1,1,1,1,0,0,0,16850000,1170000,0,650000,2900000,71810000,2166000,0,250000,2.00E+09,0
1,63,1,5,3,1,4,75,0,0,0,0,0,1,1,1,1,1,1,0,0,1,21845000,9.00E+05,0,5.00E+05,11400000,61300000,0,0,208047820,0,0
1,63,1,4,3,1,4,84,0,1,0,0,0,1,1,1,1,1,1,0,0,0,15830000,1050000,0,3900000,1230000,61800000,5.00E+05,0,120280000,0,0
1,63,1,2,3,1,5,116,0,1,0,0,1,1,1,1,1,1,1,1,1,0,50310000,1150000,250000,5.00E+05,1370000,61390000,1390000,350000,283500000,0,1
2,63,2,0,3,6,4,70,0,0,1,0,0,1,0,1,1,1,1,0,0,0,8670000,1100000,0,1600000,1500000,26040000,2550000,0,5320000,0,1
2,63,1,9,1,1,3,47,0,0,0,0,0,1,0,1,1,1,1,0,0,0,21862000,1200000,6.00E+05,1200000,2300000,36670000,740000,1700000,497535000,0,0
1,63,1,4,3,1,3,74,0,1,0,0,0,1,1,1,1,1,1,0,0,0,7218000,820000,7.00E+05,1500000,3.00E+05,42300000,665000,6.00E+06,87600000,0,0
1,63,1,4,1,1,4,110,0,1,0,0,0,1,0,1,1,1,1,1,0,0,26689000,3600000,0,3500000,1500000,51560000,580000,2050000,16960000,0,0
1,63,2,0,6,1,3,70,0,0,0,0,0,1,0,1,1,1,1,1,0,0,61138450,9.00E+05,950000,4200000,6150000,25910000,3180000,0,79310000,0,0
1,63,1,5,3,1,5,160,0,1,0,1,0,1,1,1,1,1,1,0,0,1,22380000,95000,4.00E+06,420000,1150000,36220000,883000,0,248092923,0,0
1,63,1,4,3,1,4,68,0,1,0,0,0,1,0,1,1,1,1,0,0,0,45364485,410000,0,1.00E+06,950000,46300000,1750000,4050000,157404000,0,0
1,63,1,1,3,1,5,100,0,1,0,0,0,1,1,1,1,1,1,1,0,0,11607750,1400000,0,1550000,1280000,61600000,1230000,0,240275000,0,0
1,63,1,1,2,1,3,50,0,0,0,0,0,1,0,1,1,1,1,0,0,0,14105000,1.00E+06,7800000,550000,950000,19030000,2300000,9.00E+06,348064000,0,0
1,63,1,1,5,1,4,70,0,0,0,0,0,1,0,1,1,1,1,0,0,0,23102820,2180000,1.80E+07,1200000,1350000,21600000,1365000,1500000,12670000,0,0
1,63,1,1,3,3,3,60,0,0,0,0,0,1,0,1,1,1,1,1,0,0,12537000,1900000,7900000,0,2650000,14115000,230000,4500000,16980000,0,0
2,64,1,2,3,1,6,245,0,1,0,0,0,1,1,1,1,1,1,1,0,1,19510000,1.00E+06,1500000,3100000,4.00E+05,266100000,830000,3.00E+06,1.62E+08,2.00E+08,0
2,64,1,4,3,1,4,82,0,0,0,0,0,1,0,1,1,1,1,0,0,1,16545000,1.00E+06,0,5900000,970000,71025000,2150000,3.00E+05,24700000,0,0
2,64,1,1,3,6,4,87,0,0,0,0,0,1,0,1,1,1,1,0,0,0,35232000,2.00E+05,5.00E+05,2.00E+05,6.00E+05,51620000,0,0,50155000,0,0
1,64,1,4,1,1,3,50,0,1,1,0,0,1,0,1,1,1,0,0,0,0,13091000,840000,0,3.00E+05,1650000,45700000,350000,2250000,76400000,0,0
2,64,1,2,3,1,4,72,0,1,0,1,0,1,1,1,1,1,1,0,0,0,2752500,4.00E+05,4950000,1.00E+07,2150000,46810000,8.00E+05,0,21881940,0,0
1,64,1,2,1,6,3,40,0,0,1,0,0,1,0,1,1,1,1,0,0,0,6905200,140000,10800000,2.00E+06,0,15820000,1430000,3600000,223500000,0,0
1,64,2,0,3,1,4,60,0,1,0,0,0,1,1,1,1,1,1,0,0,0,20234350,330000,0,2200000,1020000,31350000,190000,50000,86420000,0,0
1,64,1,4,3,1,5,120,0,0,0,0,0,1,1,1,1,1,1,0,0,1,18685000,1100000,350000,1600000,450000,61300000,0,1700000,18400000,0,0
1,64,1,1,3,1,3,45,0,0,0,0,0,1,0,1,1,1,0,0,0,0,48654100,1010000,0,1200000,9.00E+05,31820000,1660000,0,110404346,0,0
1,64,1,1,1,1,2,90,0,1,0,0,0,1,0,1,1,1,1,0,0,0,20597000,6.00E+05,0,1200000,1750000,52300000,540000,0,233300000,0,0
